Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),End Time of Year (hr),Type,Volume (gal)
2D8,125.0,3.8539999999999996,SHWR,2.0,54.66,2987.12,11.11999999999989,0.8342724560822009,1.6685449121644018,6.430572091481604,2987.1842333333334,1.0,7.707999999999999
6D8,125.0,15.489,SHWR,1.361,54.66,2987.79,11.789999999999964,0.8342724560822009,1.1354448127278753,17.58690470434206,2988.04815,1.0,21.080529000000002
6D8,125.0,10.378,SHWR,1.571,54.66,2994.38,18.38000000000011,0.8342724560822009,1.3106420285051377,13.601842971826319,2994.5529666666666,1.0,16.303838
6D8,125.0,11.307,SHWR,1.297,54.66,2995.72,19.7199999999998,0.8342724560822009,1.0820513755386145,12.234754903215116,2995.90845,1.0,14.665179
2D8,125.0,7.957000000000001,SHWR,1.474,54.66,2996.58,20.579999999999927,0.8342724560822009,1.2297176002651642,9.784862945309913,2996.7126166666667,1.0,11.728618
6D8,125.0,7.9,SHWR,1.48,54.66,2997.78,21.7800000000002,0.8342724560822009,1.2347232350016573,9.754313556513093,2997.911666666667,1.0,11.692
6D1,126.0,7.832999999999999,SHWR,2.0,54.75150000000001,3006.29,6.289999999999964,0.8340207640024233,1.6680415280048466,13.065769288861963,3006.42055,1.0,15.665999999999999
2D4,126.0,4.476,SHWR,2.0,54.75150000000001,3008.47,8.4699999999998,0.8340207640024233,1.6680415280048466,7.466153879349694,3008.5445999999997,1.0,8.952
6D1,126.0,7.584,SHWR,1.935,54.75150000000001,3009.95,9.949999999999818,0.8340207640024233,1.6138301783446891,12.239288072566122,3010.0764,1.0,14.67504
6D1,126.0,5.718999999999999,SHWR,1.8869999999999998,54.75150000000001,3010.14,10.139999999999873,0.8340207640024233,1.5737971816725727,9.000546081985442,3010.2353166666667,1.0,10.791752999999998
6D1,126.0,5.222,SHWR,2.0,54.75150000000001,3013.38,13.38000000000011,0.8340207640024233,1.6680415280048466,8.71051285924131,3013.4670333333333,1.0,10.444
6D1,126.0,13.055,SHWR,2.0,54.75150000000001,3018.0,18.0,0.8340207640024233,1.6680415280048466,21.776282148103274,3018.2175833333336,1.0,26.11
6D1,126.0,3.73,SHWR,1.662,54.75150000000001,3020.3,20.300000000000182,0.8340207640024233,1.3861425097720275,5.170311561449663,3020.362166666667,1.0,6.19926
2D8,127.0,5.47,SHWR,1.443,54.8325,3030.42,6.420000000000073,0.8337973158266506,1.2031695267378568,6.5813373112560765,3030.5111666666667,1.0,7.89321
2D8,127.0,3.8539999999999996,SHWR,2.0,54.8325,3035.12,11.11999999999989,0.8337973158266506,1.6675946316533012,6.426909710391822,3035.1842333333334,1.0,7.707999999999999
2D8,127.0,7.957000000000001,SHWR,1.474,54.8325,3044.58,20.579999999999927,0.8337973158266506,1.229017243528483,9.77929020675614,3044.7126166666667,1.0,11.728618
2D0,127.0,3.9789999999999996,SHWR,2.0,54.8325,3045.08,21.079999999999927,0.8337973158266506,1.6675946316533012,6.635359039348485,3045.1463166666667,1.0,7.957999999999999
6D6,128.0,4.833,SHWR,2.0,54.9345,3054.26,6.260000000000218,0.8335150793716859,1.6670301587433718,8.056756757206717,3054.3405500000003,1.0,9.666
6D2,128.0,4.833,SHWR,2.0,54.9345,3055.6,7.599999999999909,0.8335150793716859,1.6670301587433718,8.056756757206717,3055.68055,1.0,9.666
6D6,128.0,3.667,SHWR,2.0,54.9345,3055.91,7.9099999999998545,0.8335150793716859,1.6670301587433718,6.112999592111944,3055.9711166666666,1.0,7.334
6D6,128.0,9.833,SHWR,2.0,54.9345,3056.2,8.199999999999818,0.8335150793716859,1.6670301587433718,16.391907550923577,3056.363883333333,1.0,19.666
1E1,129.0,16.245,SHWR,2.0,55.0295,3080.79,8.789999999999964,0.8332513485797184,1.6665026971594368,27.072336315355052,3081.06075,1.0,32.49
1E8,129.0,8.908999999999999,SHWR,2.0,55.0295,3085.22,13.2199999999998,0.8332513485797184,1.6665026971594368,14.846872528993421,3085.368483333333,1.0,17.817999999999998
1E1,129.0,5.502000000000001,SHWR,1.611,55.0295,3093.79,21.789999999999964,0.8332513485797184,1.3423679225619263,7.385708309935719,3093.8817,1.0,8.863722000000001
3E5,130.0,6.026,SHWR,2.0,55.135000000000005,3105.26,9.260000000000218,0.8329574876806147,1.6659149753612295,10.03880364152677,3105.3604333333337,1.0,12.052
1E5,130.0,7.119,SHWR,2.0,55.135000000000005,3114.01,18.01000000000022,0.8329574876806147,1.6659149753612295,11.859648709596591,3114.12865,1.0,14.238
6D4,131.0,3.013,SHWR,2.0,55.22999999999999,3125.25,5.25,0.8326919859461268,1.6653839718922536,5.01780190731136,3125.3002166666665,1.0,6.026
6D4,131.0,11.005,SHWR,2.0,55.22999999999999,3125.65,5.650000000000091,0.8326919859461268,1.6653839718922536,18.32755061067425,3125.833416666667,1.0,22.01
4D7,131.0,3.275,SHWR,2.0,55.22999999999999,3126.5,6.5,0.8326919859461268,1.6653839718922536,5.45413250794713,3126.5545833333335,1.0,6.55
6D4,131.0,9.957,SHWR,2.0,55.22999999999999,3139.47,19.4699999999998,0.8326919859461268,1.6653839718922536,16.58222820813117,3139.63595,1.0,19.914
4D7,131.0,0.0,SHWR,1.632,55.22999999999999,3140.63,20.63000000000011,0.8326919859461268,1.358953321064079,0.0,3140.63,3.0,0.0
4D7,131.0,7.20499999999447,SHWRSHWR,3.442,55.22999999999999,3140.63,20.63000000000011,0.8326919859461268,2.8661258156265688,20.65043650157358,3140.7500833333334,3.0,24.79960999998097
4D7,131.0,0.1310000000103173,SHWR,1.632,55.22999999999999,3140.7500833333334,20.75008333333335,0.8326919859461268,1.358953321064079,0.17802288507341507,3140.752266666667,3.0,0.21379200001683785
2D6,132.0,6.837999999999999,SHWR,2.0,55.3075,3151.31,7.309999999999945,0.8324747665117058,1.6649495330234116,11.384924906814087,3151.4239666666667,1.0,13.675999999999998
4D9,132.0,11.005,SHWR,1.464,55.3075,3153.86,9.860000000000127,0.8324747665117058,1.2187430581731373,13.412267355195377,3154.043416666667,1.0,16.11132
4D9,132.0,13.100999999999999,SHWR,2.0,55.3075,3162.84,18.840000000000146,0.8324747665117058,1.6649495330234116,21.812503832139715,3163.0583500000002,1.0,26.201999999999998
4D9,132.0,4.8469999999999995,SHWR,2.0,55.3075,3163.41,19.409999999999854,0.8324747665117058,1.6649495330234116,8.070010386564476,3163.490783333333,1.0,9.693999999999999
4D9,132.0,3.668,SHWR,2.0,55.3075,3164.6,20.59999999999991,0.8324747665117058,1.6649495330234116,6.107034887129874,3164.661133333333,1.0,7.336
4D9,132.0,2.62,SHWR,2.0,55.3075,3164.79,20.789999999999964,0.8324747665117058,1.6649495330234116,4.362167776521338,3164.8336666666664,1.0,5.24
2D1,133.0,5.5760000000000005,SHWR,2.0,55.430499999999995,3176.14,8.139999999999873,0.8321288578886846,1.6642577157773693,9.279901023174611,3176.232933333333,1.0,11.152000000000001
2D1,133.0,10.378,SHWR,1.916,55.430499999999995,3176.4,8.400000000000091,0.8321288578886846,1.5943588917147198,16.546256578215363,3176.5729666666666,1.0,19.884248
2D7,133.0,5.502000000000001,SHWR,1.2329999999999999,55.430499999999995,3176.91,8.909999999999854,0.8321288578886846,1.026014881776748,5.645133879535669,3177.0017,1.0,6.783966
2D7,133.0,8.123,SHWR,1.237,55.430499999999995,3182.3,14.300000000000182,0.8321288578886846,1.029343397208303,8.361356415523044,3182.4353833333334,1.0,10.048151
2D7,133.0,3.668,SHWR,1.881,55.430499999999995,3184.93,16.929999999999836,0.8321288578886846,1.5652343816886158,5.741279712033843,3184.991133333333,1.0,6.899508
6D2,134.0,4.833,SHWR,2.0,55.539500000000004,3199.6,7.599999999999909,0.8318211249484952,1.6636422498969905,8.040382993752155,3199.68055,1.0,9.666
4D2,135.0,6.832999999999999,SHWR,1.311,55.623999999999995,3223.93,7.929999999999836,0.8315817838857451,1.0902037186742117,7.449362009700888,3224.0438833333333,1.0,8.958063
2D5,135.0,9.833,SHWR,1.411,55.623999999999995,3225.06,9.059999999999945,0.8315817838857451,1.1733618970627864,11.537667533818379,3225.223883333333,1.0,13.874363
2D5,135.0,6.5,SHWR,2.0,55.623999999999995,3226.68,10.679999999999836,0.8315817838857451,1.6631635677714902,10.810563190514687,3226.788333333333,1.0,13.0
1E8,137.0,8.908999999999999,SHWR,2.0,55.842000000000006,3277.22,13.2199999999998,0.8309611548733898,1.6619223097467797,14.806065857534058,3277.368483333333,1.0,17.817999999999998
5D8,138.0,7.59,SHWR,1.8419999999999999,55.9155,3294.99,6.989999999999782,0.8307508737486142,1.5302431094449473,11.61454520068715,3295.1164999999996,1.0,13.98078
5D8,138.0,12.237,SHWR,1.984,55.9155,3295.37,7.369999999999891,0.8307508737486142,1.6482097335172505,20.169142509050594,3295.57395,1.0,24.278208
5D8,138.0,11.307,SHWR,1.765,55.9155,3309.59,21.590000000000146,0.8307508737486142,1.466275292166304,16.5791747285244,3309.7784500000002,1.0,19.956855
2D9,139.0,12.237,SHWR,2.0,55.965,3320.79,8.789999999999964,0.8306089607859745,1.661217921571949,20.32832370627594,3320.99395,1.0,24.474
4D3,139.0,3.406,SHWR,1.405,55.965,3324.56,12.559999999999945,0.8306089607859745,1.1670055899042941,3.974821039214026,3324.6167666666665,1.0,4.78543
2D9,139.0,6.66,SHWR,2.0,55.965,3330.04,18.039999999999964,0.8306089607859745,1.661217921571949,11.06371135766918,3330.151,1.0,13.32
4D3,139.0,1.965,SHWR,1.8880000000000001,55.965,3332.61,20.610000000000127,0.8306089607859745,1.56818971796392,3.081492795799103,3332.64275,1.0,3.7099200000000003
6D4,140.0,3.013,SHWR,2.0,56.116,3341.25,5.25,0.830174580531214,1.660349161062428,5.002632022281095,3341.3002166666665,1.0,6.026
6D4,140.0,11.005,SHWR,2.0,56.116,3341.65,5.650000000000091,0.830174580531214,1.660349161062428,18.27214251749202,3341.833416666667,1.0,22.01
4D1,140.0,15.833,SHWR,2.0,56.116,3342.41,6.4099999999998545,0.830174580531214,1.660349161062428,26.28830826710142,3342.6738833333334,1.0,31.666
4D1,140.0,13.5,SHWR,2.0,56.116,3342.81,6.809999999999945,0.830174580531214,1.660349161062428,22.414713674342778,3343.035,1.0,27.0
6D4,140.0,9.957,SHWR,2.0,56.116,3355.47,19.4699999999998,0.830174580531214,1.660349161062428,16.532096596698597,3355.63595,1.0,19.914
2D1,141.0,5.5760000000000005,SHWR,2.0,56.291,3368.14,8.139999999999873,0.8296683643053024,1.6593367286106049,9.252461598732733,3368.232933333333,1.0,11.152000000000001
2D1,141.0,10.378,SHWR,1.916,56.291,3368.4,8.400000000000091,0.8296683643053024,1.5896445860089594,16.49733151360098,3368.5729666666666,1.0,19.884248
2D7,141.0,5.502000000000001,SHWR,1.2329999999999999,56.291,3368.91,8.909999999999854,0.8296683643053024,1.0229810931884378,5.628441974722786,3369.0017,1.0,6.783966
2D7,141.0,8.123,SHWR,1.237,56.291,3374.3,14.300000000000182,0.8296683643053024,1.0262997666456593,8.336633004462689,3374.4353833333334,1.0,10.048151
2D7,141.0,3.668,SHWR,1.881,56.291,3376.93,16.929999999999836,0.8296683643053024,1.560606193258274,5.724303516871349,3376.991133333333,1.0,6.899508
3D1,142.0,4.103,SHWR,1.635,56.462999999999994,3391.9,7.900000000000091,0.8291678767275399,1.3556894784495277,5.562393930078412,3391.9683833333333,1.0,6.708405
3D1,142.0,4.725,SHWR,2.0,56.462999999999994,3400.57,16.570000000000164,0.8291678767275399,1.6583357534550798,7.835636435075251,3400.6487500000003,1.0,9.45
3D1,142.0,6.837999999999999,SHWR,2.0,56.462999999999994,3401.16,17.159999999999854,0.8291678767275399,1.6583357534550798,11.339699882125835,3401.2739666666666,1.0,13.675999999999998
3D1,142.0,4.973,SHWR,2.0,56.462999999999994,3405.5,21.5,0.8291678767275399,1.6583357534550798,8.246903701932112,3405.5828833333335,1.0,9.946
2E2,143.0,6.122000000000001,SHWR,1.355,56.596000000000004,3416.71,8.710000000000036,0.8287788507636463,1.1229953427847408,6.874977488528184,3416.812033333333,1.0,8.29531
4E4,144.0,6.681,SHWR,1.839,56.691,3441.01,9.010000000000218,0.8284998885249275,1.5236112949973417,10.17924706187724,3441.1213500000003,1.0,12.286359
4E4,144.0,4.585,SHWR,1.781,56.691,3446.28,14.2800000000002,0.8284998885249275,1.475558301462896,6.765434812207378,3446.356416666667,1.0,8.165885
4E4,144.0,6.287999999999999,SHWR,1.9669999999999999,56.691,3453.91,21.909999999999854,0.8284998885249275,1.6296592807285324,10.24729755722101,3454.0148,1.0,12.368495999999999
1H6,145.0,11.5,SHWR,1.791,56.723,3465.36,9.360000000000127,0.8284057175214922,1.4836746400809924,17.062258360931413,3465.5516666666667,1.0,20.5965
6D8,146.0,4.337,SHWR,1.995,56.751,3485.02,5.019999999999982,0.8283232330168758,1.6525048498686674,7.16691353388041,3485.0922833333334,1.0,8.652315
4D7,146.0,3.275,SHWR,2.0,56.751,3486.5,6.5,0.8283232330168758,1.6566464660337517,5.425517176260536,3486.5545833333335,1.0,6.55
6D8,146.0,15.489,SHWR,1.361,56.751,3491.79,11.789999999999964,0.8283232330168758,1.127347920135968,17.461491934986007,3492.04815,1.0,21.080529000000002
6D8,146.0,10.378,SHWR,1.571,56.751,3498.38,18.38000000000011,0.8283232330168758,1.301295799069512,13.504847802743395,3498.5529666666666,1.0,16.303838
6D8,146.0,11.307,SHWR,1.297,56.751,3499.72,19.7199999999998,0.8283232330168758,1.074335233222888,12.147508482051194,3499.90845,1.0,14.665179
4D7,146.0,0.0,SHWR,1.81,56.751,3500.63,20.63000000000011,0.8283232330168758,1.4992650517605453,0.0,3500.63,4.0,0.0
4D7,146.0,7.20499999999447,SHWR,1.632,56.751,3500.63,20.63000000000011,0.8283232330168758,1.3518235162835412,9.73988843481544,3500.7500833333334,4.0,11.758559999990975
4D7,146.0,0.1310000000103173,SHWR,1.632,56.751,3500.7500833333334,20.75008333333335,0.8283232330168758,1.3518235162835412,0.17708888064709108,3500.752266666667,4.0,0.21379200001683785
6D8,146.0,7.9,SHWR,1.48,56.751,3501.78,21.7800000000002,0.8283232330168758,1.2259183848649762,9.684755240433311,3501.911666666667,1.0,11.692
4D5,147.0,5.595,SHWR,2.0,56.8215,3510.9,6.900000000000091,0.8281151971948401,1.6562303943896801,9.26660905661026,3510.99325,1.0,11.19
4D5,147.0,6.341,SHWR,1.38,56.8215,3511.18,7.179999999999836,0.8281151971948401,1.1427989721288792,7.246488282269223,3511.285683333333,1.0,8.75058
4D8,147.0,12.052999999999999,SHWR,1.585,56.8215,3512.25,8.25,0.8281151971948401,1.3125625875538214,15.820316867786207,3512.4508833333334,1.0,19.104004999999997
4D8,147.0,11.005,SHWR,1.614,56.8215,3524.8,20.800000000000182,0.8281151971948401,1.336577928272472,14.709040100638555,3524.983416666667,1.0,17.76207
4D8,147.0,8.516,SHWR,1.575,56.8215,3525.73,21.730000000000018,0.8281151971948401,1.304281435581873,11.10726070541523,3525.8719333333333,1.0,13.4127
6D8,148.0,4.337,SHWR,1.995,57.021,3533.02,5.019999999999982,0.8275237586022526,1.650909898411494,7.159996229410649,3533.0922833333334,1.0,8.652315
6D1,148.0,7.832999999999999,SHWR,2.0,57.021,3534.29,6.289999999999964,0.8275237586022526,1.6550475172045052,12.963987202262889,3534.42055,1.0,15.665999999999999
6D1,148.0,7.584,SHWR,1.935,57.021,3537.95,9.949999999999818,0.8275237586022526,1.6012584728953587,12.1439442584384,3538.0764,1.0,14.67504
6D1,148.0,5.718999999999999,SHWR,1.8869999999999998,57.021,3538.14,10.139999999999873,0.8275237586022526,1.5615373324824504,8.930432004467132,3538.2353166666667,1.0,10.791752999999998
6D8,148.0,15.489,SHWR,1.361,57.021,3539.79,11.789999999999964,0.8275237586022526,1.1262598354576658,17.444638591403788,3540.04815,1.0,21.080529000000002
6D1,148.0,5.222,SHWR,2.0,57.021,3541.38,13.38000000000011,0.8275237586022526,1.6550475172045052,8.642658134841927,3541.4670333333333,1.0,10.444
6D1,148.0,13.055,SHWR,2.0,57.021,3546.0,18.0,0.8275237586022526,1.6550475172045052,21.606645337104815,3546.2175833333336,1.0,26.11
6D8,148.0,10.378,SHWR,1.571,57.021,3546.38,18.38000000000011,0.8275237586022526,1.3000398247641387,13.491813301402232,3546.5529666666666,1.0,16.303838
6D8,148.0,11.307,SHWR,1.297,57.021,3547.72,19.7199999999998,0.8275237586022526,1.0732983149071216,12.135784046654823,3547.90845,1.0,14.665179
6D1,148.0,3.73,SHWR,1.662,57.021,3548.3,20.300000000000182,0.8275237586022526,1.3753444867969438,5.1300349357526,3548.362166666667,1.0,6.19926
6D8,148.0,7.9,SHWR,1.48,57.021,3549.78,21.7800000000002,0.8275237586022526,1.2247351627313339,9.675407785577539,3549.911666666667,1.0,11.692
2D3,149.0,2.705,SHWR,1.746,57.2245,3558.21,6.210000000000036,0.8269162534292217,1.4437957784874211,3.9054675808084744,3558.2550833333335,1.0,4.72293
2D3,149.0,4.129,SHWR,2.0,57.2245,3559.27,7.269999999999982,0.8269162534292217,1.6538325068584434,6.828674420818512,3559.338816666667,1.0,8.258
4D8,149.0,12.052999999999999,SHWR,1.585,57.2245,3560.25,8.25,0.8269162534292217,1.3106622616853163,15.797412240093117,3560.4508833333334,1.0,19.104004999999997
4D8,149.0,11.005,SHWR,1.614,57.2245,3572.8,20.800000000000182,0.8269162534292217,1.334642833034764,14.687744377547578,3572.983416666667,1.0,17.76207
4D8,149.0,8.516,SHWR,1.575,57.2245,3573.73,21.730000000000018,0.8269162534292217,1.3023930991510242,11.091179632370123,3573.8719333333333,1.0,13.4127
2E8,150.0,9.171,SHWR,2.0,57.319,3585.94,9.940000000000055,0.8266326866732546,1.6532653733465092,15.162096738960836,3586.09285,1.0,18.342
2E8,150.0,4.585,SHWR,2.0,57.319,3594.28,18.2800000000002,0.8266326866732546,1.6532653733465092,7.580221736793745,3594.356416666667,1.0,9.17
2E8,150.0,6.157,SHWR,2.0,57.319,3597.28,21.2800000000002,0.8266326866732546,1.6532653733465092,10.179154903694457,3597.3826166666668,1.0,12.314
4D2,153.0,6.832999999999999,SHWR,1.311,57.4735,3655.93,7.929999999999836,0.8261670708282269,1.0831050298558054,7.4008566690047175,3656.0438833333333,1.0,8.958063
2D0,153.0,3.9789999999999996,SHWR,2.0,57.4735,3669.08,21.079999999999927,0.8261670708282269,1.6523341416564539,6.57463754965103,3669.1463166666667,1.0,7.957999999999999
2D8,154.0,5.47,SHWR,1.443,57.488,3678.42,6.420000000000073,0.8261232438447629,1.192095840867993,6.520764249547921,3678.5111666666667,1.0,7.89321
4D9,154.0,11.005,SHWR,1.464,57.488,3681.86,9.860000000000127,0.8261232438447629,1.2094444289887327,13.309935941021005,3682.043416666667,1.0,16.11132
2D8,154.0,3.8539999999999996,SHWR,2.0,57.488,3683.12,11.11999999999989,0.8261232438447629,1.6522464876895258,6.367757963555432,3683.1842333333334,1.0,7.707999999999999
4D9,154.0,13.100999999999999,SHWR,2.0,57.488,3690.84,18.840000000000146,0.8261232438447629,1.6522464876895258,21.646081235220475,3691.0583500000002,1.0,26.201999999999998
4D9,154.0,4.8469999999999995,SHWR,2.0,57.488,3691.41,19.409999999999854,0.8261232438447629,1.6522464876895258,8.00843872583113,3691.490783333333,1.0,9.693999999999999
2D8,154.0,1.1999999999989086,SHWR,1.474,57.488,3692.58,20.579999999999927,0.8261232438447629,1.2177056614271804,1.4612467937112874,3692.6,3.0,1.7687999999983912
4D9,154.0,3.6679999999887514,SHWRSHWR,3.474,57.488,3692.6,20.59999999999991,0.8261232438447629,2.8699521491167066,10.526984482927796,3692.661133333333,3.0,12.742631999960922
2D8,154.0,3.0890000000181317,SHWR,1.474,57.488,3692.661133333333,20.661133333333055,0.8261232438447629,1.2177056614271804,3.7614927881706395,3692.7126166666667,3.0,4.553186000026726
4D9,154.0,2.62,SHWR,2.0,57.488,3692.79,20.789999999999964,0.8261232438447629,1.6522464876895258,4.328885797746557,3692.8336666666664,1.0,5.24
4D7,155.0,3.275,SHWR,2.0,57.5265,3702.5,6.5,0.8260067683367117,1.6520135366734234,5.410344332605462,3702.5545833333335,1.0,6.55
4D4,155.0,9.04,SHWR,2.0,57.5265,3703.6,7.599999999999909,0.8260067683367117,1.6520135366734234,14.934202371527746,3703.750666666667,1.0,18.08
4D4,155.0,5.632999999999999,SHWR,2.0,57.5265,3715.46,19.460000000000036,0.8260067683367117,1.6520135366734234,9.305792252081392,3715.5538833333335,1.0,11.265999999999998
4D7,155.0,0.0,SHWR,1.81,57.5265,3716.63,20.63000000000011,0.8260067683367117,1.4950722506894483,0.0,3716.63,4.0,0.0
4D7,155.0,7.20499999999447,SHWR,1.632,57.5265,3716.63,20.63000000000011,0.8260067683367117,1.3480430459255135,9.71265014588587,3716.7500833333334,4.0,11.758559999990975
4D7,155.0,0.1310000000103173,SHWR,1.632,57.5265,3716.7500833333334,20.75008333333335,0.8260067683367117,1.3480430459255135,0.17659363903015043,3716.752266666667,4.0,0.21379200001683785
6D9,156.0,13.0,SHWR,2.0,57.653,3726.53,6.5300000000002,0.825622961968368,1.651245923936736,21.46619701117757,3726.746666666667,1.0,26.0
6D5,156.0,6.97,SHWR,1.4409999999999998,57.653,3727.52,7.519999999999982,0.825622961968368,1.1897226881964182,8.292367136729036,3727.6361666666667,1.0,10.043769999999999
6D5,156.0,3.717,SHWR,2.0,57.653,3729.1,9.099999999999909,0.825622961968368,1.651245923936736,6.137681099272848,3729.1619499999997,1.0,7.434
6D5,156.0,1.859,SHWR,2.0,57.653,3729.31,9.309999999999945,0.825622961968368,1.651245923936736,3.0696661725983923,3729.3409833333335,1.0,3.718
