Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),End Time of Year (hr),Type,Volume (gal),Mixed Water Volume (gal),Effectiveness Generic Equal (-),Savings Generic Equal (Btu),Potable Flow Rate Unequal-WaterHeater (gal/min),Potable Flow Unequal-WaterHeater (gal),Effectiveness Generic Unequal_WaterHeater (-),Savings Generic Unequal_WaterHeater (Btu),Fixture Cold Temperature Generic (deg F),Flow_Delta Generic (gal/min),Flow_Cold_ThroughDWHR_Generic,FlowRate Effectiveness Minimum,FlowRate Effectiveness Maximum,FlowRate_Cold_Effectiveness Generic,FlowRate_Draw_Effectiveness Generic,FlowRate_Minimum,"Effectiveness_Draw_Generic Equal, Flow=Cold","HeatRecovered_Draw Generic Equal, Flow=Cold",HeatRecoveryRate_Equal Generic (Btu/min),Flow Ratio Generic,HeatRecoveryRate_Unequal-Fixture Generic (Btu/min),HeatRecovered_Draw_Generic_Unequal-Fixture (Btu),Flow_Cold_ThroughDWHR_PostCalcuations Generic
4D8,301.0,6.833000000005995,SHWR,1.585,59.2595,7208.25,8.25,0.8205972318152869,1.3006466124272296,8.887318302723056,7208.3638833333325,4.0,10.830305000009503,10.830305000009503,0.4546520741766412,1869.6027747123715,0.28435338757277023,1.942986697286444,0.7049627621718371,520.0744090201739,89.70602037815276,0.0002681287946283417,0.626631326385265,0.5,7.5,0.6268994551798933,1.585,0.6268994551798933,0.5041965091608425,820.0467797860416,120.01270010029593,2.528316122950167,158.43974345656557,1082.6187670396623,0.626631326385265
4D8,301.0,5.219999999972059,SHWR,1.585,59.2595,7208.3638833333325,8.363883333333433,0.8205972318152869,1.3006466124272296,6.789375316833799,7208.450883333333,4.0,8.273699999955715,8.273699999955713,0.4546520741766412,1428.2637910050896,0.28435338757277023,1.4843246831219157,0.7049627621718371,397.3054902778274,89.70602037815276,0.0002681287946283417,0.626631326385265,0.5,7.5,0.6268994551798933,1.585,0.6268994551798933,0.5041965091608425,626.4662945201916,120.01270010029593,2.528316122950167,158.43974345656557,827.0554608388453,0.626631326385265
4D8,301.0,11.005,SHWR,1.614,59.2595,7220.8,20.800000000000182,0.8205972318152869,1.324443932149873,14.575505473309354,7220.983416666668,1.0,17.76207,17.76207,0.4528142617271233,3053.818023983064,0.28955606785012694,3.1865645266906473,0.7122664035470981,861.7765197488189,89.68736745821346,0.00028026703121597496,0.6376262908789042,0.5,7.5,0.6379065579101202,1.614,0.6379065579101202,0.5037920426379058,1342.8512174861107,122.02191889923768,2.5301511326168393,161.12285731635944,1773.1570447665358,0.6376262908789042
4D8,301.0,8.516,SHWR,1.575,59.2595,7221.73,21.729999999999567,0.8205972318152869,1.2924406401090769,11.0064244911689,7221.871933333333,1.0,13.4127,13.4127,0.4552826035570312,2318.60488726639,0.2825593598909231,2.406275508831101,0.7023962078995815,641.7368659275204,89.71240591698563,0.00026405119999461935,0.6228350529629565,0.5,7.5,0.6230991041629511,1.575,0.6230991041629511,0.5043350306414476,1016.1115651888924,119.31793860837159,2.5276877939277385,157.51228793918523,1341.3746440901014,0.6228350529629565
6D2,302.0,4.833,SHWR,2.0,59.2095,7231.6,7.600000000000364,0.820758014357283,1.641516028714566,7.933446966777497,7231.68055,1.0,9.666,9.666,0.42727019999999993,1569.832632983305,0.3584839712854339,1.732553033222502,0.7913163197389447,521.1234515490546,89.40896448594722,0.0004960187244656966,0.7815236702327821,0.5,7.5,0.7820196889572478,2.0,0.7820196889572478,0.49806552353356376,715.5251793105238,148.04990260925382,2.557480365573427,196.040364611355,947.4630821666786,0.7815236702327821
2D1,302.0,5.5760000000000005,SHWR,2.0,59.2095,7232.14,8.140000000000327,0.820758014357283,1.641516028714566,9.15309337611242,7232.232933333334,1.0,11.152,11.152000000000001,0.42727019999999993,1811.170445171717,0.3584839712854339,1.9989066238875797,0.7913163197389447,601.2382300512163,89.40896448594722,0.0004960187244656966,0.7815236702327821,0.5,7.5,0.7820196889572478,2.0,0.7820196889572478,0.49806552353356376,825.5262569491994,148.04990260925382,2.557480365573427,196.040364611355,1093.1210730729156,0.7815236702327821
2D1,302.0,10.378,SHWR,1.916,59.2095,7232.4,8.399999999999636,0.820758014357283,1.5725723555085542,16.320155905467775,7232.5729666666675,1.0,19.884248,19.884248,0.43297262879010195,3272.4541585247503,0.3434276444914457,3.5640920945322234,0.7768283260129359,1052.3929465143344,89.46955919204392,0.0004400263458003151,0.7504766621197212,0.5,7.5,0.7509166884655215,1.916,0.7509166884655215,0.49936720612521374,1479.2085180867896,142.53310060578045,2.5515480337975913,188.6210255039245,1957.5090026797284,0.7504766621197212
2D4,303.0,4.476,SHWR,2.0,59.1315,7256.47,8.470000000000255,0.8210082604687794,1.6420165209375588,7.349665947716512,7256.5446,1.0,8.952,8.952,0.42727019999999993,1456.3500924860816,0.35798347906244127,1.602334052283487,0.7914241977117318,482.84250807316204,89.38978002325423,0.0004992201406590624,0.7809382355231669,0.5,7.5,0.7814374556638259,2.0,0.7814374556638259,0.4980902113400727,663.3388276238331,148.19902315099043,2.559385892631693,196.27592549031954,878.5310424946703,0.7809382355231669
2D9,303.0,12.237,SHWR,2.0,59.1315,7256.79,8.789999999999964,0.8210082604687794,1.6420165209375588,20.093356166712912,7256.99395,1.0,24.474,24.474,0.42727019999999993,3981.536211294053,0.35798347906244127,4.380643833287094,0.7914241977117318,1320.0499935860776,89.38978002325423,0.0004992201406590624,0.7809382355231669,0.5,7.5,0.7814374556638259,2.0,0.7814374556638259,0.4980902113400727,1813.5114462986699,148.19902315099043,2.559385892631693,196.27592549031954,2401.82850022504,0.7809382355231669
2D9,303.0,6.66,SHWR,2.0,59.1315,7266.04,18.039999999999964,0.8210082604687794,1.6420165209375588,10.93583002944414,7266.151,1.0,13.32,13.32,0.42727019999999993,2166.9552314471193,0.35798347906244127,2.3841699705558588,0.7914241977117318,718.4385843984046,89.38978002325423,0.0004992201406590624,0.7809382355231669,0.5,7.5,0.7814374556638259,2.0,0.7814374556638259,0.4980902113400727,987.0054941855963,148.19902315099043,2.559385892631693,196.27592549031954,1307.1976637655282,0.7809382355231669
2E6,304.0,21.356,SHWR,1.3630000000000002,59.0365,7278.78,6.7799999999997445,0.8213121052114324,1.1194483994031823,23.90694001765436,7279.135933333332,1.0,29.108228000000004,29.108228000000008,0.4682213337978948,5200.063292985256,0.24355160059681763,5.2012879823456375,0.6419758566503014,1274.0053731110627,89.78764474188817,0.00019322543838107276,0.5406079622654327,0.5,7.5,0.5408011877038138,1.3630000000000002,0.5408011877038138,0.5071897514162479,2234.9596262954783,104.65253915974331,2.520334701532661,138.04716634782216,2948.1352845240904,0.5406079622654327
2E6,304.0,7.546,SHWR,1.332,59.0365,7290.46,18.460000000000036,0.8213121052114324,1.0939877241416278,8.255231366372724,7290.585766666667,1.0,10.051272,10.051272,0.4700377287930562,1802.583571781684,0.23801227585837195,1.796040633627275,0.6321029808711133,433.15732219309575,89.80563375627109,0.00018385469895776385,0.5286896233524215,0.5,7.5,0.5288734780513793,1.332,0.5288734780513793,0.5075799754382203,772.8847420465513,102.4231039022729,2.518560781129959,135.08142409628277,1019.3244262305499,0.5286896233524215
1E8,305.0,8.908999999999997,SHWR,2.0,58.955,7309.22,13.220000000000255,0.8215719511107146,1.6431439022214291,14.638769024890712,7309.368483333334,1.0,17.817999999999994,17.817999999999994,0.42727019999999993,2909.863440756341,0.3568560977785708,3.179230975109286,0.7916672882452993,962.0016809119154,89.34641690000502,0.0005065175778402597,0.7796181890865731,0.5,7.5,0.7801247066644134,2.0,0.7801247066644134,0.4981458298105022,1323.3067865951473,148.535950903036,2.563692680047808,196.80836464717163,1753.3657206416515,0.7796181890865731
4D6,306.0,7.211,SHWR,1.88,58.853,7327.29,7.2899999999999645,0.8218960941813455,1.5451646570609294,11.142182342066365,7327.4101833333325,1.0,13.556679999999998,13.55668,0.43539576815616005,2261.047018571984,0.33483534293907063,2.4144976579336386,0.7705963578943082,712.7312248738924,89.40770479000216,0.0004303546995232388,0.7345960901801266,0.5,7.5,0.7350264448796499,1.88,0.7350264448796499,0.5000185820374186,1015.211782276602,140.78654587111384,2.557731103549374,186.42735107625435,1344.3276286108703,0.7345960901801266
2D7,306.0,5.502000000000002,SHWR,1.233,58.853,7328.91,8.909999999999853,0.8218960941813455,1.0133978841255988,5.575715158459046,7329.0017,1.0,6.783966,6.783966000000002,0.4756926974183938,1236.1813644184092,0.21960211587440118,1.2082508415409554,0.598747083041816,277.12299382081767,89.81680292271791,0.0001590962957153108,0.4896121791908212,0.5,7.5,0.5,1.233,0.4897712754865365,0.5088162104195928,525.2268035119695,95.46106934059785,2.517501661924015,125.8856357532697,692.62276791449,0.4896121791908212
4D6,306.0,6.837999999999999,SHWR,1.84,58.853,7331.3,11.300000000000182,0.8218960941813455,1.5122888132936758,10.341030905302153,7331.413966666668,1.0,12.581919999999998,12.581919999999998,0.43807200412416,2111.3705727216134,0.32771118670632454,2.2408890946978466,0.7628689895903997,654.8508108803765,89.43582304407371,0.0004061126457315378,0.7197571833320656,0.5,7.5,0.7201632959777972,1.84,0.7201632959777972,0.500619376745282,944.3647764501995,138.10540749491074,2.5549760870577995,182.8256505027105,1250.161798137534,0.7197571833320656
4D6,306.0,3.606,SHWR,1.5830000000000002,58.853,7332.82,12.819999999999707,0.8218960941813455,1.30106151708907,4.691627830623187,7332.8800999999985,1.0,5.708298000000001,5.708298,0.45477831304572464,994.4396426202698,0.28193848291093027,1.0166701693768143,0.7047137261066139,274.45102473569386,89.60810747450103,0.0002768532222480191,0.62342733941959,0.5,7.5,0.6237041926418381,1.5830000000000002,0.6237041926418381,0.5043130141919087,434.4868198413368,120.48996667813,2.538062143361344,159.2298495389994,574.1828374376317,0.62342733941959
2D7,306.0,8.123,SHWR,1.237,58.853,7334.3,14.300000000000182,0.8218960941813455,1.0166854685023243,8.25853606064438,7334.4353833333325,1.0,10.048150999999999,10.048151,0.475468703746284,1830.1223896291115,0.2203145314976758,1.7896149393556204,0.600152281537028,411.4272976400687,89.81460338049318,0.00016014558571098014,0.49115764134598056,0.5,7.5,0.5,1.237,0.49131778693169154,0.5087685827815098,777.80596698028,95.7535352677927,2.51771874111283,126.27416408244336,1025.7250348416874,0.49115764134598056
4D6,306.0,8.081,SHWR,1.893,58.853,7336.48,16.479999999999563,0.8218960941813455,1.555849306285287,12.572818244091403,7336.614683333332,1.0,15.297332999999998,15.297333,0.43452228272146237,2546.2428256178896,0.3371506937147132,2.7245147559085976,0.7730355003047168,806.7902630273536,89.39849463351769,0.0004384993870267806,0.7394096452149763,0.5,7.5,0.7398481446020031,1.893,0.7398481446020031,0.4998219151523888,1144.7088362232967,141.65435419172093,2.5586331652130156,187.5937320453971,1515.944948658854,0.7394096452149763
2D7,306.0,3.668,SHWR,1.881,58.853,7336.93,16.930000000000287,0.8218960941813455,1.5459865531551107,5.670678676972947,7336.991133333334,1.0,6.899508,6.899508,0.4353286399910722,1150.555062825852,0.3350134468448893,1.228829323027054,0.7707852324348559,362.8248269194862,89.40699755689101,0.00043097651610823906,0.734966522267678,0.5,7.5,0.7353974987837862,1.881,0.7353974987837862,0.5000034781373344,516.650133589743,140.85336248357223,2.557800377497655,186.51714547666978,684.1448896084248,0.734966522267678
4D2,307.0,6.832999999999998,SHWR,1.311,58.75449999999999,7351.93,7.930000000000291,0.8222079988621313,1.077914686508254,7.3653910529108995,7352.043883333334,1.0,8.958063000000001,8.958062999999997,0.4712561494894097,1620.5752220278548,0.23308531349174597,1.5926719470890998,0.6253210156696337,382.32034268269047,89.74921165740295,0.0001822367319689322,0.519191710853794,0.5,7.5,0.5193739475857629,1.311,0.5193739475857629,0.5078863998027604,691.9205301554748,101.26160253994951,2.52419284042644,133.62765090821657,913.0777386558436,0.519191710853794
2D9,307.0,12.237,SHWR,2.0,58.75449999999999,7352.79,8.789999999999964,0.8222079988621313,1.6444159977242625,20.1227185641518,7352.99395,1.0,24.474,24.474,0.42727019999999993,4014.261047546773,0.35558400227573755,4.3512814358482,0.791941733260287,1322.8434619879952,89.29723761894776,0.0005148972916452221,0.7781264793057323,0.5,7.5,0.7786413765973775,2.0,0.7786413765973775,0.4982086010259058,1822.3077018493827,148.91784766277542,2.568576574674077,197.41221061528353,2415.7332212992246,0.7781264793057323
2D9,307.0,6.66,SHWR,2.0,58.75449999999999,7362.04,18.039999999999964,0.8222079988621313,1.6444159977242625,10.951810544843587,7362.151,1.0,13.32,13.32,0.42727019999999993,2184.7657576743904,0.35558400227573755,2.368189455156412,0.791941733260287,719.9589324867245,89.29723761894776,0.0005148972916452221,0.7781264793057323,0.5,7.5,0.7786413765973775,2.0,0.7786413765973775,0.4982086010259058,991.7928654340843,148.91784766277542,2.568576574674077,197.41221061528353,1314.7653226977884,0.7781264793057323
6D9,308.0,13.0,SHWR,2.0,58.652,7374.53,6.5299999999997445,0.8225314119400866,1.6450628238801732,21.385816710442256,7374.746666666666,1.0,26.0,26.0,0.42727019999999993,4274.00988703293,0.3549371761198268,4.614183289557748,0.7920813423848813,1406.1258622925668,89.27212892650178,0.000519218357955209,0.7773670795716017,0.5,7.5,0.7778862979295569,2.0,0.7778862979295569,0.4982405239130527,1938.4655717362805,149.1127362874062,2.571069840570857,197.72050403260772,2570.3665524239004,0.7773670795716017
6D9,308.0,4.167,SHWR,1.934,58.652,7380.47,12.470000000000255,0.8225314119400866,1.5907757506921276,6.628762553134097,7380.53945,1.0,8.058978,8.058978,0.43175618796730764,1338.6841191761857,0.3432242493078725,1.4302154468659047,0.7807508911776395,429.60915085103437,89.3200206413957,0.00047282030149087273,0.7531158701465219,0.5,7.5,0.7535886904480128,1.934,0.7535886904480128,0.49925676244088923,603.172314427389,144.7497754805349,2.566386710037044,191.84420772811677,799.4148136030625,0.7531158701465219
6D9,308.0,9.667,SHWR,1.355,58.652,7382.59,14.590000000000146,0.8225314119400866,1.1145300631788173,10.774162120749626,7382.751116666667,1.0,13.098785000000001,13.098785,0.46869207874999125,2361.990780038148,0.24046993682118267,2.3246228792503727,0.6395611955053563,571.9975703617489,89.69895476820692,0.00019734794574932657,0.5355509970383826,0.5,7.5,0.5357483449841319,1.355,0.5357483449841319,0.5073558003319958,1010.9385483336207,104.57624375024524,2.52917253536291,138.07289132162245,1334.7506404061241,0.5355509970383826
2D0,308.0,3.979,SHWR,2.0,58.652,7389.08,21.079999999999927,0.8225314119400866,1.6450628238801732,6.545704976219207,7389.146316666666,1.0,7.957999999999998,7.958,0.42727019999999993,1308.175795423387,0.3549371761198268,1.4122950237807907,0.7920813423848813,430.38267738939413,89.27212892650178,0.000519218357955209,0.7773670795716017,0.5,7.5,0.7778862979295569,2.0,0.7778862979295569,0.4982405239130527,593.3195776875892,149.1127362874062,2.571069840570857,197.72050403260772,786.7298855457461,0.7773670795716017
6D9,308.0,7.167000000000002,SHWR,1.887,58.652,7391.24,23.23999999999978,0.8225314119400866,1.5521167743309432,11.124020921629869,7391.35945,1.0,13.524129,13.524129000000004,0.43492564962151087,2262.9965715532835,0.3348832256690566,2.400108078370129,0.7721479397418547,713.0022268445294,89.35359064759808,0.0004420085800606044,0.7357755130829934,0.5,7.5,0.736217521663054,1.887,0.736217521663054,0.4999700806585097,1014.9558245762358,141.61515621267415,2.5631011820221614,187.6271139364662,1344.7235255826536,0.7357755130829934
6D9,309.0,13.0,SHWR,2.0,58.52199999999999,7398.53,6.5299999999997445,0.8229399058040299,1.6458798116080595,21.396437550904782,7398.746666666666,1.0,26.0,26.0,0.42727019999999993,4285.997918562108,0.35412018839194015,4.603562449095222,0.7922577377340062,1407.1374844071677,89.24031559265592,0.0005247350852206623,0.7764070274982873,0.5,7.5,0.7769317625835079,2.0,0.7769317625835079,0.49828085001069383,1941.6745107726213,149.3595777517401,2.5742286469914166,198.1111170897309,2575.444522166502,0.7764070274982873
4D6,309.0,7.211,SHWR,1.88,58.52199999999999,7399.29,7.2899999999999645,0.8229399058040299,1.547127022911576,11.156332962215377,7399.4101833333325,1.0,13.556679999999998,13.55668,0.43539576815616005,2277.2648997592196,0.3328729770884237,2.4003470377846234,0.7709765171197988,713.9884557361353,89.32680610770744,0.00044228500194798404,0.732281307844756,0.5,7.5,0.732723592846704,1.88,0.732723592846704,0.5001122062699098,1019.4809840863645,141.37858606106843,2.5657697095517467,187.36446502257886,1351.0851572778163,0.732281307844756
4D6,309.0,6.837999999999999,SHWR,1.84,58.52199999999999,7403.3,11.300000000000182,0.8229399058040299,1.514209426679415,10.354164059633838,7403.413966666668,1.0,12.581919999999998,12.581919999999998,0.43807200412416,2126.514865082349,0.325790573320585,2.2277559403661593,0.7632258202024211,655.9891685752942,89.35497974380317,0.00041742332948779826,0.7174882225157865,0.5,7.5,0.7179056458452743,1.84,0.7179056458452743,0.5007099122101024,948.3281843859774,138.68502257765098,2.5630109063058737,183.74326897361107,1256.4364732415522,0.7174882225157865
6D9,309.0,4.167,SHWR,1.934,58.52199999999999,7404.47,12.470000000000255,0.8229399058040299,1.591565777824994,6.632054596196749,7404.53945,1.0,8.058978,8.058978,0.43175618796730764,1342.43895078689,0.34243422217500613,1.4269234038032506,0.7809120926231531,429.91125303803756,89.28824513496413,0.00047788159352646353,0.752185142613486,0.5,7.5,0.7526630242070125,1.934,0.7526630242070125,0.4992950532469359,604.1674850043065,144.9885973132485,2.5695429930779654,192.2222468884991,800.9901027843756,0.752185142613486
4D6,309.0,3.606,SHWR,1.5830000000000002,58.52199999999999,7404.82,12.819999999999707,0.8229399058040299,1.3027138708877797,4.697586218421333,7404.8800999999985,1.0,5.708298000000001,5.708298,0.45477831304572464,1001.5724902963335,0.28028612911222067,1.0107117815786677,0.7049247054391852,274.8818490648746,89.52759308468673,0.0002848019934005297,0.6214567807678774,0.5,7.5,0.6217415827612779,1.5830000000000002,0.6217415827612779,0.5043843711887462,436.2879937670582,120.98946027927293,2.546073873601284,160.02157100677715,577.0377850504384,0.6214567807678774
6D9,309.0,9.667,SHWR,1.355,58.52199999999999,7406.59,14.590000000000146,0.8229399058040299,1.1150835723644603,10.779512894047242,7406.751116666667,1.0,13.098785000000001,13.098785,0.46869207874999125,2368.6158512689453,0.2399164276355395,2.31927210595276,0.639597182888732,572.3138432160457,89.66745955382291,0.00019960886299763558,0.5348851619832238,0.5,7.5,0.5350847708462214,1.355,0.5350847708462214,0.5073775261785771,1012.561801337398,104.74416068453482,2.532309035551705,138.33940586939596,1337.3270365394508,0.5348851619832238
4D6,309.0,8.081,SHWR,1.893,58.52199999999999,7408.48,16.479999999999563,0.8229399058040299,1.5578252416870286,12.588785778072875,7408.614683333332,1.0,15.297332999999998,15.297333,0.43452228272146237,2564.506339503506,0.3351747583129714,2.708547221927122,0.7734232626983146,808.2200982645031,89.31757770413263,0.00045063722258298355,0.7370800067813728,0.5,7.5,0.7375306440039557,1.893,0.7375306440039557,0.4999165485562929,1149.5257221897368,142.2504296732752,2.5666730126942996,188.5371759256445,1523.568918655133,0.7370800067813728
6D9,309.0,7.167000000000002,SHWR,1.887,58.52199999999999,7415.24,23.23999999999978,0.8229399058040299,1.5528876022522042,11.129545445341547,7415.35945,1.0,13.524129,13.524129000000004,0.43492564962151087,2269.343977143642,0.33411239774779555,2.394583554658451,0.7722983578467988,713.4952904352097,89.32184131965559,0.00044676549493360973,0.7348657758098606,0.5,7.5,0.7353125413047942,1.887,0.7353125413047942,0.5000069368169487,1016.6264649415572,141.8482579798461,2.5662556994493313,187.99617993533994,1347.3686215965815,0.7348657758098606
4D5,310.0,5.595,SHWR,2.0,58.4025,7422.9,6.899999999999636,0.823313750607359,1.646627501214718,9.212880869296349,7422.993249999998,1.0,11.19,11.19,0.42727019999999993,1849.370304092683,0.35337249878528204,1.9771191307036529,0.7924192287225571,606.0089429553469,89.21110310860436,0.0005298422283225301,0.7755275490931495,0.5,7.5,0.776057391321472,2.0,0.776057391321472,0.4983177606673929,836.9345294522033,149.5861536107602,2.5771289886104896,198.46979415615772,1110.4384983037023,0.7755275490931495
4D5,310.0,6.341,SHWR,1.38,58.4025,7423.18,7.180000000000291,0.823313750607359,1.1361729758381554,7.204472839789744,7423.285683333333,1.0,8.750580000000001,8.75058,0.46721646369216,1581.4161396342263,0.2438270241618446,1.5461071602102565,0.6474760027710746,387.2170371896969,89.62384770628185,0.00020988386217257737,0.543817669450864,0.5,7.5,0.5440275533130365,1.38,0.5440275533130365,0.5070831569179517,676.6265325901516,106.70659715977789,2.5366362265955673,140.99415664318795,894.0439472744548,0.543817669450864
1E1,311.0,16.245,SHWR,2.0,58.2655,7448.79,8.789999999999964,0.82374040486829,1.64748080973658,26.763325754170747,7449.06075,1.0,32.49,32.49,0.42727019999999993,5385.406475492604,0.35251919026342,5.726674245829258,0.7926035994453574,1760.8594512583306,89.17764942817965,0.0005357398879930475,0.7745228283681417,0.5,7.5,0.7750585682561347,2.0,0.7750585682561347,0.4983598912499385,2434.2405500709724,149.84552478122328,2.580450151657516,198.8805434825668,3230.814428874298,0.7745228283681417
1E5,311.0,7.119,SHWR,2.0,58.2655,7458.01,18.01000000000022,0.82374040486829,1.64748080973658,11.728415884514716,7458.1286500000015,1.0,14.238,14.238,0.42727019999999993,2360.031314190941,0.35251919026342,2.509584115485287,0.7926035994453574,771.656413266116,89.17764942817965,0.0005357398879930475,0.7745228283681417,0.5,7.5,0.7750585682561347,2.0,0.7750585682561347,0.4983598912499385,1066.7502909175284,149.84552478122328,2.580450151657516,198.8805434825668,1415.830589052393,0.7745228283681417
1E1,311.0,5.502000000000002,SHWR,1.611,58.2655,7461.79,21.789999999999967,0.82374040486829,1.3270457922428152,7.30140594891997,7461.8817,1.0,8.863722000000003,8.863722000000003,0.45300501018285294,1557.7053254412797,0.2839542077571848,1.5623160510800311,0.7122020230737979,431.656485646719,89.44726209816122,0.00030370612331498403,0.6304608164450636,0.5,7.5,0.6307645225683786,1.611,0.6307645225683786,0.5040550349510294,678.6283125560433,123.34211424137462,2.554043454188339,163.26627506969356,898.2910454334542,0.6304608164450636
1E9,312.0,6.2879999999999985,SHWR,2.0,58.19499999999999,7480.02,16.020000000000437,0.8239591585247777,1.6479183170495555,10.362110377607603,7480.1248,1.0,12.576,12.575999999999997,0.42727019999999993,2087.6897285603222,0.35208168295044445,2.213889622392394,0.792698157668401,681.8433908095269,89.1604494828304,0.0005387926167268464,0.7740072717871236,0.5,7.5,0.7745460644038504,2.0,0.7745460644038504,0.4983814948289051,943.0669274553425,149.9788370635087,2.582157591284583,199.0917262685571,1251.8887747766867,0.7740072717871236
6D1,313.0,7.832999999999998,SHWR,2.0,58.107,7494.29,6.2899999999999645,0.8242314520239749,1.6484629040479497,12.91240992740759,7494.42055,1.0,15.666,15.665999999999997,0.42727019999999993,2605.5374287836353,0.35153709595205035,2.75359007259241,0.792815885382403,849.7833560039733,89.1389945701851,0.0005426201435184685,0.773365136722109,0.5,7.5,0.7739077568656275,2.0,0.7739077568656275,0.4984083881754376,1176.0864843444094,150.14508928180896,2.5842873162301916,199.3551514052726,1561.5489009575,0.773365136722109
2D4,313.0,4.476,SHWR,2.0,58.107,7496.47,8.470000000000255,0.8242314520239749,1.6484629040479497,7.3785199585186225,7496.5446,1.0,8.952,8.952,0.42727019999999993,1488.8785307335063,0.35153709595205035,1.5734800414813774,0.792815885382403,485.5904891451277,89.1389945701851,0.0005426201435184685,0.773365136722109,0.5,7.5,0.7739077568656275,2.0,0.7739077568656275,0.4984083881754376,672.0494196253769,150.14508928180896,2.5842873162301916,199.3551514052726,892.3136576900002,0.773365136722109
6D1,313.0,7.584,SHWR,1.935,58.107,7497.95,9.949999999999818,0.8242314520239749,1.5948878596663911,12.095629527709914,7498.0764,1.0,14.67504,14.67504,0.43168851598879127,2465.961996015347,0.3401121403336087,2.579410472290088,0.7816012602980938,784.769832284585,89.18632274978806,0.0004949962923644913,0.7496026161805804,0.5,7.5,0.7500976124729449,1.935,0.7500976124729449,0.4994010091420012,1105.8650000104901,145.81553270180513,2.579664256790036,193.5164559975885,1467.6288022857111,0.7496026161805804
6D1,313.0,5.7189999999999985,SHWR,1.887,58.107,7498.14,10.140000000000327,0.8242314520239749,1.5553247499692404,8.894902245074086,7498.235316666667,1.0,10.791752999999998,10.791752999999998,0.43492564962151087,1827.02128763677,0.3316752500307595,1.8968507549259133,0.7727742920068219,570.5877161045032,89.22072356116192,0.000462191597733308,0.7319833062331871,0.5,7.5,0.7324454978309204,1.887,0.7324454978309204,0.5001234991058157,815.4723901380629,142.59003149817505,2.576300906467719,189.1715728981555,1081.872225404551,0.7319833062331871
6D1,313.0,5.222,SHWR,2.0,58.107,7501.38,13.38000000000011,0.8242314520239749,1.6484629040479497,8.608273284938393,7501.467033333332,1.0,10.444,10.444,0.42727019999999993,1737.0249525224242,0.35153709595205035,1.835726715061607,0.792815885382403,566.5222373359824,89.1389945701851,0.0005426201435184685,0.773365136722109,0.5,7.5,0.7739077568656275,2.0,0.7739077568656275,0.4984083881754376,784.0576562296064,150.14508928180896,2.5842873162301916,199.3551514052726,1041.0326006383336,0.773365136722109
6D1,313.0,13.055,SHWR,2.0,58.107,7506.0,18.0,0.8242314520239749,1.6484629040479497,21.520683212345986,7506.217583333332,1.0,26.11,26.11,0.42727019999999993,4342.56238130606,0.35153709595205035,4.589316787654017,0.792815885382403,1416.3055933399557,89.1389945701851,0.0005426201435184685,0.773365136722109,0.5,7.5,0.7739077568656275,2.0,0.7739077568656275,0.4984083881754376,1960.144140574016,150.14508928180896,2.5842873162301916,199.3551514052726,2602.5815015958337,0.773365136722109
6D1,313.0,3.73,SHWR,1.662,58.107,7508.3,20.300000000000182,0.8242314520239749,1.3698726732638462,5.109625071274146,7508.362166666668,1.0,6.19926,6.19926,0.4497431750842484,1085.2780587690156,0.29212732673615377,1.0896349287258535,0.7247943558148238,307.42020586279244,89.37539040779008,0.00033233258482689987,0.6485952474785257,0.5,7.5,0.6489275800633526,1.662,0.6489275800633526,0.5033822358298145,474.28516394680514,127.15419944954562,2.561148656738776,168.43422031487134,628.2596417744701,0.6485952474785257
2D8,314.0,5.47,SHWR,1.443,58.047,7518.42,6.420000000000073,0.8244166242340175,1.1896331887696874,6.507293542570188,7518.511166666667,1.0,7.893210000000001,7.89321,0.46344039999866665,1425.737150471819,0.2533668112303127,1.3859164574298104,0.6666325497212591,360.09366871378796,89.50013076361533,0.00023897909625225644,0.5658852547922266,0.5,7.5,0.5661242338884789,1.443,0.5661242338884789,0.506341293699997,611.1310330410272,111.72413766746384,2.548910492823484,147.81012991764737,808.521410649531,0.5658852547922266
2D5,314.0,9.833,SHWR,1.411,58.047,7521.06,9.0600000000004,0.8244166242340175,1.1632518567941987,11.438255507857356,7521.223883333334,1.0,13.874363,13.874363,0.4653684831321041,2516.5289964775543,0.24774814320580124,2.4361074921426438,0.6570926515177534,623.8999864594722,89.5194734829521,0.0002272915499709205,0.5537562181283662,0.5,7.5,0.5539835096783371,1.411,0.5539835096783371,0.5067514463280909,1075.8947587180626,109.41673535218779,2.547007221964563,144.72924145343285,1423.1226312116053,0.5537562181283662
2D5,314.0,6.5,SHWR,2.0,58.047,7522.68,10.680000000000293,0.8244166242340175,1.6488332484680348,10.717416115042226,7522.788333333334,1.0,13.0,13.0,0.42727019999999993,2164.900170728588,0.3511667515319649,2.2825838849577718,0.7928959624255717,705.399051851367,89.1243754494052,0.000545240688125892,0.7729282035644727,0.5,7.5,0.7734734442525986,2.0,0.7734734442525986,0.49842667835490145,976.6792535552277,150.25834670080425,2.585738417862018,199.5346458093759,1296.9751977609433,0.7729282035644727
