Day,Day of Year (Day),Duration (min),Fixture,Flow Rate (gpm),Mains Temperature (deg F),Start Time of Year (hr),Start time (hr),Fraction Hot Water,Hot Water Flow Rate (gpm),Hot Water Volume (gal),Mixed Water Volume (gal),Effectiveness Generic Equal (-),Savings Generic Equal (Btu),Potable Flow Rate Unequal-WaterHeater (gal/min),Potable Flow Unequal-WaterHeater (gal),Effectiveness Generic Unequal_WaterHeater (-),Savings Generic Unequal_WaterHeater (Btu),Fixture Cold Temperature Generic (deg F),Flow_Delta Generic (gal/min),Flow_Cold_ThroughDWHR_Generic,FlowRate Effectiveness Minimum,FlowRate Effectiveness Maximum,FlowRate_Cold_Effectiveness Generic,FlowRate_Draw_Effectiveness Generic,FlowRate_Minimum,"Effectiveness_Draw_Generic Equal, Flow=Cold","HeatRecovered_Draw Generic Equal, Flow=Cold",HeatRecoveryRate_Equal Generic (Btu/min),Flow Ratio Generic,HeatRecoveryRate_Unequal-Fixture Generic (Btu/min),HeatRecovered_Draw_Generic_Unequal-Fixture (Btu),Flow_Cold_ThroughDWHR_PostCalcuations Generic
2D5,119.0,6.5,SHWR,2.0,54.33,2842.68,10.68,0.8351738915444207,1.6703477830888414,10.857260590077471,13.0,0.42727019999999993,2336.2829137822405,0.3296522169111587,2.1427394099225316,0.7975711946234266,718.8169250914831,88.19459000843716,0.00443854414455136,0.7461180413317728,0.5,7.5,0.7505565854763242,2.0,0.7505565854763242,0.4993820704975567,1024.7294523635458,157.65068497900702,2.6646891636168166,210.9880382782929,1371.4222488089038,0.7461180413317728
6D9,120.0,13.0,SHWR,2.0,54.39700000000001,2862.53,6.53,0.8349916670791875,1.669983334158375,21.709783344058877,26.0,0.42727019999999993,4666.387380545597,0.3300166658416251,4.290216655941126,0.797491615930729,1437.176766042137,88.2106163748058,0.004421980452730567,0.7465643958000924,0.5,7.5,0.7509863762528229,2.0,0.7509863762528229,0.4993643289954997,2047.8482156180432,157.52678581677256,2.663164157490243,210.79109111507688,2740.2841844959994,0.7465643958000924
6D9,120.0,4.167,SHWR,1.934,54.39700000000001,2868.47,12.47,0.8349916670791875,1.6148738841311487,6.729179475174496,8.058978,0.43175618796730764,1461.5826461265322,0.3191261158688514,1.3297985248255038,0.7856944265865043,438.87855089537726,88.26155986405023,0.004091224361430279,0.7233032256805966,0.5,7.5,0.7273944500420269,1.934,0.7273944500420269,0.5003281102765749,637.0202297925879,152.87262534019388,2.658804998977183,204.47677687034482,852.0547292187268,0.7233032256805966
6D9,120.0,9.667,SHWR,1.355,54.39700000000001,2870.59,14.59,0.8349916670791875,1.131413708892299,10.937376323861857,13.098785,0.46869207874999125,2578.834457630758,0.223586291107701,2.1614086761381452,0.6406640379599655,581.6638507757918,88.66199134176836,0.001957275357812538,0.5144656217494675,0.5,7.5,0.5164228971072801,1.355,0.5164228971072801,0.5079807999330531,1065.2446040279995,110.19391786779761,2.6238185943922554,146.88744896813603,1419.9609691749708,0.5144656217494675
6D9,120.0,7.167000000000002,SHWR,1.887,54.39700000000001,2879.24,23.24,0.8349916670791875,1.5756292757784267,11.292535019503985,13.524129000000004,0.43492564962151087,2470.752039145395,0.31137072422157325,2.231593980496016,0.7767603145530448,728.1268517994324,88.29722331524937,0.0038680720840090776,0.7066680826034186,0.5,7.5,0.7105361546874277,1.887,0.7105361546874277,0.5010041063766131,1071.691307826812,149.53136707504,2.65574100283484,199.9481142950871,1433.0281351528895,0.7066680826034186
2D9,121.0,12.237,SHWR,2.0,54.4435,2888.79,8.79,0.8348649608217119,1.6697299216434238,20.43248505115058,24.474,0.42727019999999993,4388.469984113014,0.33027007835657607,4.0415149488494215,0.7974362901928803,1352.5264222265116,88.22174373601766,0.004410506663882208,0.7468746210671183,0.5,7.5,0.7512851277310005,2.0,0.7512851277310005,0.4993519927249294,1926.6024652859658,157.44075061583442,2.662105139815978,210.6543487443818,2577.777265585,0.7468746210671183
2D9,121.0,6.66,SHWR,2.0,54.4435,2898.04,18.04,0.8348649608217119,1.6697299216434238,11.120401278145204,13.32,0.42727019999999993,2388.4293612971055,0.33027007835657607,2.1995987218547968,0.7974362901928803,736.1139145238675,88.22174373601766,0.004410506663882208,0.7468746210671183,0.5,7.5,0.7512851277310005,2.0,0.7512851277310005,0.4993519927249294,1048.5553991014572,157.44075061583442,2.662105139815978,210.6543487443818,1402.9579626375828,0.7468746210671183
1E1,122.0,16.245,SHWR,2.0,54.3425,2912.79,8.79,0.8351399249886658,1.6702798499773317,27.133696162881755,32.49,0.42727019999999993,5837.469717922874,0.32972015002266825,5.356303837118246,0.7975563601927789,1796.38290088033,88.19757941097672,0.004435451074435104,0.7462012594560522,0.5,7.5,0.7506367105304873,2.0,0.7506367105304873,0.49937876349784566,2560.6599611806478,157.62757532660189,2.6644047272702225,210.95130151615336,3426.9038931299115,0.7462012594560522
1E1,122.0,5.502000000000002,SHWR,1.611,54.3425,2925.79,21.79,0.8351399249886658,1.3454104191567406,7.402448126200388,8.863722000000003,0.45300501018285294,1688.4626458727842,0.2655895808432593,1.461273873799613,0.7146882363420364,439.1577776521537,88.4828553401588,0.0027560606312012625,0.6075314746989987,0.5,7.5,0.6102875353302,1.611,0.6102875353302,0.5047977217865088,712.762426284982,129.54606075699414,2.6397393142371133,172.95419854755798,951.5940004086642,0.6075314746989987
2D0,124.0,3.979,SHWR,2.0,54.533,2973.08,21.08,0.8346205368217374,1.6692410736434748,6.641910232027387,7.958,0.42727019999999993,1424.4348810656784,0.33075892635652504,1.3160897679726131,0.7973295815115657,439.6017887728493,88.24317150950529,0.004388473184727348,0.7474727435318033,0.5,7.5,0.7518612167165306,2.0,0.7518612167165306,0.49932819518692695,625.7974270990125,157.275050791408,2.660065389107638,210.39102891845738,837.1459040665419,0.7474727435318033
6D8,125.0,4.337,SHWR,1.995,54.66,2981.02,5.02,0.8342724560822009,1.6643735498839909,7.218388085846867,8.652315,0.4276113872491913,1546.0494035143288,0.33062645011600933,1.4339269141531323,0.7963159686013117,477.14922696624217,88.27748751971664,0.004331878078260187,0.7465615373823734,0.5,7.5,0.7508934154606336,1.995,0.7508934154606336,0.49936816693473046,679.5639870513137,156.68987481007926,2.656835123232733,209.54249978108973,908.7858215505861,0.7465615373823734
6D8,125.0,15.489,SHWR,1.361,54.66,2987.79,11.79,0.8342724560822009,1.1354448127278751,17.58690470434206,21.080529000000002,0.4683391490063669,4125.568010485703,0.22555518727212465,3.493624295657939,0.6425300940312569,938.0186127868383,88.72044289405395,0.0019424419369099555,0.5178930506755222,0.5,7.5,0.5198354926124321,1.361,0.5198354926124321,0.5078716016100271,1708.7755482907157,110.32187670545004,2.6181359667465136,146.9754475985498,2276.502707853938,0.5178930506755222
6D8,125.0,10.378,SHWR,1.571,54.66,2994.38,18.38,0.8342724560822009,1.3106420285051377,13.60184297182632,16.303838,0.45553434745432875,3103.507243593755,0.2603579714948624,2.701995028173682,0.7040511463723261,794.9330234195137,88.58531194467608,0.002569393865834213,0.5947448619153246,0.5,7.5,0.5973142557811588,1.571,0.5973142557811588,0.5052594700413137,1308.7985102298956,126.11278764982613,2.6301063214127867,168.21135216504206,1745.6974127688065,0.5947448619153246
6D8,125.0,11.307,SHWR,1.297,54.66,2995.72,19.72,0.8342724560822009,1.0820513755386143,12.234754903215116,14.665179,0.4720629030785947,2892.870711790083,0.21494862446138543,2.4304240967848854,0.6214264449367453,631.1223740130785,88.75912643568921,0.001777813890731228,0.4942670817803871,0.5,7.5,0.5,1.297,0.4960448956711183,0.5086223517139848,1192.080550606578,105.42854431826109,2.614682685617072,140.4083095069814,1587.5967555954387,0.4942670817803871
6D8,125.0,7.9,SHWR,1.48,54.66,2997.78,21.78,0.8342724560822009,1.2347232350016573,9.754313556513091,11.692,0.46118605456895995,2253.2363908879397,0.24527676499834272,1.9376864434869077,0.6788003888780696,549.6261239829242,88.6453756986388,0.0022804595369632086,0.5615712760980467,0.5,7.5,0.5638517356350099,1.48,0.5638517356350099,0.5064185362091267,942.6346285976398,119.32083906299238,2.624803483726487,159.06900669882234,1256.6451529206965,0.5615712760980467
6D1,126.0,7.832999999999998,SHWR,2.0,54.75150000000001,3006.29,6.29,0.8340207640024233,1.6680415280048466,13.065769288861963,15.665999999999997,0.42727019999999993,2791.980625897991,0.33195847199515344,2.6002307111380363,0.7970678379224517,864.4877488725444,88.29554278655388,0.004334960615385075,0.7489386449663422,0.5,7.5,0.7532736055817273,2.0,0.7532736055817273,0.4992697996600547,1228.7622136693724,156.86993663594697,2.6550777634847154,209.74746747562108,1642.9519127365395,0.7489386449663422
6D1,126.0,7.584,SHWR,1.935,54.75150000000001,3009.95,9.95,0.8340207640024233,1.6138301783446891,12.239288072566122,14.67504,0.43168851598879127,2642.4176605629227,0.321169821655311,2.4357519274338784,0.7854919161656023,798.0432873107278,88.34558403796615,0.004014908298043851,0.7259585063713964,0.5,7.5,0.7299734146694402,1.935,0.7299734146694402,0.5002237586033864,1155.1047165062976,152.30811135367847,2.650781468358326,203.56280196054806,1543.8202900687963,0.7259585063713964
6D1,126.0,5.7189999999999985,SHWR,1.887,54.75150000000001,3010.14,10.14,0.8340207640024233,1.5737971816725729,9.000546081985444,10.791752999999998,0.43492564962151087,1957.756577139791,0.3132028183274273,1.7912069180145564,0.7763991193736155,580.0727526894859,88.38191336177819,0.003791013780544472,0.708916469334198,0.5,7.5,0.7127074831147425,1.887,0.7127074831147425,0.5009176384298607,851.6269842673256,148.9118699540699,2.6476500453639855,198.9628972352846,1137.8688092885923,0.708916469334198
6D1,126.0,5.222,SHWR,2.0,54.75150000000001,3013.38,13.38,0.8340207640024233,1.6680415280048466,8.710512859241309,10.444,0.42727019999999993,1861.3204172653277,0.33195847199515344,1.7334871407586914,0.7970678379224517,576.32516591503,88.29554278655388,0.004334960615385075,0.7489386449663422,0.5,7.5,0.7532736055817273,2.0,0.7532736055817273,0.4992697996600547,819.1748091129151,156.86993663594697,2.6550777634847154,209.74746747562108,1095.3012751576935,0.7489386449663422
6D1,126.0,13.055,SHWR,2.0,54.75150000000001,3018.0,18.0,0.8340207640024233,1.6680415280048466,21.776282148103274,26.11,0.42727019999999993,4653.301043163319,0.33195847199515344,4.333717851896728,0.7970678379224517,1440.8129147875748,88.29554278655388,0.004334960615385075,0.7489386449663422,0.5,7.5,0.7532736055817273,2.0,0.7532736055817273,0.4992697996600547,2047.9370227822876,156.86993663594697,2.6550777634847154,209.74746747562108,2738.253187894233,0.7489386449663422
6D1,126.0,3.73,SHWR,1.662,54.75150000000001,3020.3,20.3,0.8340207640024233,1.3861425097720277,5.170311561449663,6.19926,0.4497431750842484,1162.9367823780708,0.27585749022797246,1.0289484385503371,0.7271972286334242,312.1026827086069,88.5448031067931,0.0028717387518898407,0.628231952575928,0.5,7.5,0.6311036913278179,1.662,0.6311036913278179,0.5040425917282176,494.912544884687,132.68432838731556,2.633481665276297,177.03532652788815,660.3417679490228,0.628231952575928
2D8,127.0,5.47,SHWR,1.443,54.8325,3030.42,6.42,0.8337973158266506,1.2031695267378568,6.5813373112560765,7.89321,0.46344039999866665,1523.3460800437665,0.23983047326214316,1.311872688743923,0.6678638785771621,364.86371660300836,88.71002488723093,0.0021483893253905206,0.5488784199339669,0.5,7.5,0.5510268092593574,1.443,0.5510268092593574,0.5068503944498645,636.1959146690791,116.30638293767444,2.6187473563029644,154.957633218091,847.6182537029576,0.5488784199339669
2D8,127.0,3.854,SHWR,2.0,54.8325,3035.12,11.12,0.8337973158266506,1.6675946316533012,6.426909710391822,7.708,0.42727019999999993,1371.4985144886682,0.3324053683466988,1.2810902896081773,0.7969703606081735,425.18011120902236,88.31497858024501,0.004315223282477909,0.749484127646004,0.5,7.5,0.7537993509284819,2.0,0.7537993509284819,0.4992480439468637,603.9971272948173,156.71954522439475,2.653225951357649,209.50863681183893,807.4462862728273,0.749484127646004
2D8,127.0,7.957000000000002,SHWR,1.474,54.8325,3044.58,20.58,0.8337973158266506,1.229017243528483,9.77929020675614,11.728618000000003,0.461553402201241,2254.342142437121,0.24498275647151707,1.9493277932438617,0.6769912892817204,549.5649002114162,88.69015915026087,0.002239184872538269,0.5602466424705169,0.5,7.5,0.5624858273430552,1.474,0.5624858273430552,0.5064648596018141,943.9767366457054,118.63475388283338,2.6205104703927415,158.08733746663796,1257.9009442220386,0.5602466424705169
6D2,128.0,4.833,SHWR,2.0,54.9345,3055.6,7.6,0.8335150793716859,1.6670301587433718,8.056756757206717,9.666,0.42727019999999993,1716.392170573059,0.3329698412566282,1.6092432427932841,0.796847265726502,532.9223213904157,88.33946971377803,0.00429044588341343,0.7501726254235799,0.5,7.5,0.7544630713069933,2.0,0.7544630713069933,0.4992205642839961,756.5094880175678,156.52999958981331,2.650891840915821,209.20768886846707,1011.1007603013014,0.7501726254235799
1E8,129.0,8.908999999999997,SHWR,2.0,55.0295,3085.22,13.22,0.8332513485797184,1.6665026971594368,14.846872528993421,17.817999999999994,0.42727019999999993,3157.939647438696,0.3334973028405633,2.9711274710065774,0.7967322704765419,981.9196701613295,88.36229660178105,0.004267446021253174,0.7508154776337529,0.5,7.5,0.7550829236550061,2.0,0.7550829236550061,0.4991948863142744,1392.951523649234,156.35329707590466,2.6487157070364247,208.92719482267873,1861.3323786752442,0.7508154776337529
1E5,130.0,7.119,SHWR,2.0,55.13500000000001,3114.01,18.01,0.8329574876806147,1.6659149753612297,11.859648709596591,14.238,0.42727019999999993,2518.1174824194386,0.33408502463877066,2.3783512904034083,0.7966041700043888,784.2291351540119,88.38766518735306,0.004241991125614186,0.7515312031357517,0.5,7.5,0.7557731942613659,2.0,0.7557731942613659,0.49916627466966634,1111.6808081976267,156.1568771172393,2.646296554556483,208.61547263183843,1485.1335496660577,0.7515312031357517
6D4,131.0,3.013,SHWR,2.0,55.22999999999999,3125.25,5.25,0.8326919859461268,1.6653839718922536,5.017801907311361,6.026,0.42727019999999993,1063.721517101221,0.3346160281077463,1.0081980926886396,0.7964884613644208,331.75812901112914,88.41052584845056,0.004219147945014101,0.7521773422824365,0.5,7.5,0.7563964902274506,2.0,0.7563964902274506,0.4991404241569087,469.96724840744196,155.9798368428284,2.6441159178284845,208.33457055065813,627.7120610691329,0.7521773422824365
6D4,131.0,11.005,SHWR,2.0,55.22999999999999,3125.65,5.65,0.8326919859461268,1.6653839718922536,18.32755061067425,22.01,0.42727019999999993,3885.249019481891,0.3346160281077463,3.6824493893257486,0.7964884613644208,1211.7484931189767,88.41052584845056,0.004219147945014101,0.7521773422824365,0.5,7.5,0.7563964902274506,2.0,0.7563964902274506,0.4991404241569087,1716.5581044553267,155.9798368428284,2.6441159178284845,208.33457055065813,2292.721948909993,0.7521773422824365
6D4,131.0,9.957,SHWR,2.0,55.22999999999999,3139.47,19.47,0.8326919859461268,1.6653839718922536,16.58222820813117,19.914,0.42727019999999993,3515.258926577119,0.3346160281077463,3.3317717918688303,0.7964884613644208,1096.3543612890187,88.41052584845056,0.004219147945014101,0.7521773422824365,0.5,7.5,0.7563964902274506,2.0,0.7563964902274506,0.4991404241569087,1553.0912354440425,155.9798368428284,2.6441159178284845,208.33457055065813,2074.3873189729034,0.7521773422824365
4D9,132.0,11.005,SHWR,1.464,55.3075,3153.86,9.86,0.8324747665117058,1.218743058173137,13.412267355195375,16.11132,0.4621641310481449,3071.4735429043367,0.24525694182686267,2.6990526448046235,0.6738863687555955,750.2697659603705,88.80947981521064,0.0021472591292710508,0.5589808792153146,0.5,7.5,0.5611281383445856,1.464,0.5611281383445856,0.5065108267704787,1290.2095312130728,117.23848534421379,2.6090297384105976,156.0490367680655,1717.3196496325609,0.5589808792153146
4D9,132.0,13.101,SHWR,2.0,55.3075,3162.84,18.84,0.8324747665117058,1.6649495330234116,21.812503832139715,26.202,0.42727019999999993,4618.026969739696,0.33505046697658836,4.389496167860284,0.7963938154805486,1441.9890803398637,88.42918723685327,0.00420056759945564,0.7527056164326167,0.5,7.5,0.7569061840320723,2.0,0.7569061840320723,0.49911927462159766,2041.5981346503454,155.83529002750518,2.6423353939928362,208.1052696752952,2726.3871380160426,0.7527056164326167
4D9,132.0,4.847,SHWR,2.0,55.3075,3163.41,19.41,0.8324747665117058,1.6649495330234116,8.070010386564476,9.694,0.42727019999999993,1708.5395559368221,0.33505046697658836,1.6239896134355238,0.7963938154805486,533.495234898658,88.42918723685327,0.00420056759945564,0.7527056164326167,0.5,7.5,0.7569061840320723,2.0,0.7569061840320723,0.49911927462159766,755.3336507633177,155.83529002750518,2.6423353939928362,208.1052696752952,1008.686242116156,0.7527056164326167
4D9,132.0,3.668,SHWR,2.0,55.3075,3164.6,20.6,0.8324747665117058,1.6649495330234116,6.107034887129874,7.336,0.42727019999999993,1292.948853141379,0.33505046697658836,1.2289651128701262,0.7963938154805486,403.72612370709265,88.42918723685327,0.00420056759945564,0.7527056164326167,0.5,7.5,0.7569061840320723,2.0,0.7569061840320723,0.49911927462159766,571.603843820889,155.83529002750518,2.6423353939928362,208.1052696752952,763.3301291689828,0.7527056164326167
4D9,132.0,2.62,SHWR,2.0,55.3075,3164.79,20.79,0.8324747665117058,1.6649495330234116,4.362167776521337,5.24,0.42727019999999993,923.534895100985,0.33505046697658836,0.8778322234786615,0.7963938154805486,288.37580264792325,88.42918723685327,0.00420056759945564,0.7527056164326167,0.5,7.5,0.7569061840320723,2.0,0.7569061840320723,0.49911927462159766,408.2884598720636,155.83529002750518,2.6423353939928362,208.1052696752952,545.2358065492734,0.7527056164326167
2D7,133.0,5.502000000000002,SHWR,1.233,55.4305,3176.91,8.91,0.8321288578886846,1.0260148817767478,5.645133879535669,6.783966000000002,0.4756926974183938,1327.86296278281,0.20698511822325188,1.1388321204643321,0.599086551132412,280.73230308614876,88.97894568296957,0.0015487719999490723,0.47384705668633037,0.5,7.5,0.5,1.233,0.47539582868627944,0.5092538802157,548.0919330386438,99.61685442359935,2.593628142273151,132.39035382740178,728.4117267583648,0.47384705668633037
2D7,133.0,8.123,SHWR,1.237,55.4305,3182.3,14.3,0.8321288578886846,1.0293433972083028,8.361356415523044,10.048151,0.475468703746284,1965.8537238113038,0.20765660279169715,1.6867945844769558,0.6005094401558103,416.7975404991442,88.97665193334788,0.0015576576910005802,0.4753423721005239,0.5,7.5,0.5,1.237,0.47690002979152446,0.5092085122099969,811.675744924734,99.92314968912152,2.5938350235388983,132.8001701337525,1078.7357819964714,0.4753423721005239
2D7,133.0,3.668,SHWR,1.881,55.4305,3184.93,16.93,0.8321288578886846,1.5652343816886158,5.741279712033843,6.899508,0.4353286399910722,1235.8861721617022,0.31576561831138417,1.1582282879661572,0.7745327259797933,369.12805196932914,88.54922539497309,0.0036197175285598293,0.7111322931323607,0.5,7.5,0.7147520106609205,1.881,0.7147520106609205,0.500836057479138,540.2856233887738,147.29706199257737,2.6316819987126268,196.49774563523312,720.7537309900351,0.7111322931323607
4D2,135.0,6.832999999999998,SHWR,1.311,55.624,3223.93,7.93,0.8315817838857451,1.0902037186742115,7.449362009700887,8.958062999999997,0.4712561494894097,1730.2769385745066,0.22079628132578819,1.5087009902991104,0.6259575037264113,387.0726644496732,88.97937287893343,0.001708702212990132,0.5038310544554865,0.5,7.5,0.5055397566684766,1.311,0.5055397566684766,0.5083256776479754,719.7029133387307,105.32751548935033,2.593267854222846,139.97474574530645,956.4474376776787,0.5038310544554865
